codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5831400,ESTAGIO,Unidade Cardiológica de Alagoas,,Ensino Médio,,650.0,1,Mensal,FIXO,,,,,,,[],"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,13:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acompanhar o atendimento ao cliente', 'Acompanhamento das rotinas de controle de documentos']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",EM,,AL,Arapiraca,2700300
5822899,ESTAGIO,Lenis Brito Spa,,Embelezamento/Estética,,650.0,1,Mensal,FIXO,,,,,,,[],Atividades de estética e outros serviços de cuidados com a beleza,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Eldorado', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,13:00:00,"['Assessorar clientes no uso de produtos informando a melhor maneira e o produto adequado para cada pessoa', 'Elaborar controle dos produtos utilizados', 'Auxiliar no atendimento ao cliente']","{'semestreInicio': 2, 'semestreFinal': 7, 'escolas': None}",SU,,AL,Arapiraca,2700300
5822872,ESTAGIO,Lenis Brito Spa,,Administrativa,,650.0,1,Mensal,FIXO,,,,,,,[],Atividades de estética e outros serviços de cuidados com a beleza,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Eldorado', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,13:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e distinguir o status de relevância', 'Acessar arquivos diversos e elaborar relatórios sob demanda']","{'semestreInicio': 2, 'semestreFinal': 7, 'escolas': None}",SU,,AL,Arapiraca,2700300
5821914,ESTAGIO,ARAPIRACA GAB PREFEITO,,Informática,,550.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Edwiges', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,14:00:00,"['Configurações e programas de sistemas informáticos', 'Assistência em redes e/ou equipamentos,', 'Desenvolvimento e instalações de softwares; Recuperação de dados']","{'semestreInicio': 4, 'semestreFinal': 8, 'escolas': None}",SU,,AL,Arapiraca,2700300
5821883,ESTAGIO,ARAPIRACA GAB PREFEITO,,Marketing,,550.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Edwiges', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos', 'Acompanhamento de projetos', 'Acompanhamento e controle de demandas da área de negócios para o marketing']","{'semestreInicio': 4, 'semestreFinal': 8, 'escolas': None}",SU,,AL,Arapiraca,2700300
5817327,ESTAGIO,Marize Contabilidade,,Contabilidade,,709.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de artigos do vestuário e acessórios,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:30:00,15:00:00,"['Acessar arquivos diversos', 'Acessar nos lançamentos contábeis', 'Acompanhamento contábil fiscal, consulta de balancetes e lançamentos contábeis']","{'semestreInicio': 3, 'semestreFinal': 6, 'escolas': None}",SU,,AL,Arapiraca,2700300
5811714,ESTAGIO,FARMACIA NACIONAL LTDA,,Administrativa,,1000.0,1,Mensal,FIXO,,,,,,,[],"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,12:00:00,18:00:00,"['Acessar arquivos diversos', 'Acompanhar implantação de projetos e seus indicadores', 'Auxiliar na conferencia de notas fiscais', 'Auxiliar a equipe nas atividades administrativas']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,AL,Arapiraca,2700300
5768774,ESTAGIO,ARAPIRACA GAB PREFEITO,,Marketing,,550.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Edwiges', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos', 'Acompanhamento de projetos', 'Acompanhamento de todas as ações que envolvam a imagem do Itaú microcrédito, contato com a imprensa, endomarketing, marketing institucional, etc.']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,AL,Arapiraca,2700300
5768718,ESTAGIO,ARAPIRACA GAB PREFEITO,,Administrativa,,550.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Edwiges', 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,14:00:00,"['AUXILIAR NAS ATIVIDADES OPERACIONAIS; RECEPÇÃO, ORGANIZAÇÃO E ENVIO DE DOCUMENTOS; REALIZAR ATENDIMENTO AO PÚBLICO', 'Auxiliar nas atividades operacionais.', 'Arquivar e localizar processos administrativos', 'Auxiliar na abertura de processos administrativos']","{'semestreInicio': 3, 'semestreFinal': 8, 'escolas': None}",SU,,AL,Arapiraca,2700300
5836223,APRENDIZ,FRIGOVALE DO GUAPORE COM E IND DE CARNES LTDA,Arco Administrativo,,714.0,,1,,,FIXO,Mensal,,,,,[],Frigorífico - abate de bovinos,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': ""Olho D'Água dos Cazuzinhas"", 'complemento': None, 'cep': None, 'cidade': 'Arapiraca', 'uf': 'AL'}",DEFINIDO,08:00:00,12:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ', 'Auxiliar Arquivar documentos nas formas eletrônica e papel; Inventariar documentos; Organizar fisicamente o acervo de documentos; Higienizar o acervo de documentos; Atualizar base de dados de documentos. ', 'Auxiliar Descarregar, pesar, armazenar e etiquetar produtos; Separar e conferir produtos e materiais; Colocar produtos em prateleiras, paletes, gaiolas, etc; Organizar produtos no espaço físico; Lançar baixa de produtos e materiais; Controlar datas de vencimento de produtos; Montar embalagens. ', 'Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",T,,AL,Arapiraca,2700300
