codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5833031,APRENDIZ,THE WINE EXPERIENCE,Arco Administrativo,,713.0,,1,,,FIXO,Mensal,,,,,[],Restaurantes e similares,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Nazaré', 'complemento': None, 'cep': None, 'cidade': 'Belém', 'uf': 'PA'}",DEFINIDO,08:00:00,12:00:00,"['Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ', 'Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",T,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/14837170/png.mbmb.png,PA,Belém,1501402
5824179,ESTAGIO,ION TELECOM,,Informática,,700.0,1,Mensal,FIXO,,,,,,,[],Provedores de acesso às redes de comunicações,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Coqueiro', 'complemento': None, 'cep': None, 'cidade': 'Ananindeua', 'uf': 'PA'}",DEFINIDO,08:00:00,14:00:00,"['Acompanhamento supervionado de manutenção de software', 'Acompanhar o planejamento, organização e execução de projetos', 'Auxiliar na manutenção de equipamentos', 'Auxiliar manutenção de equipamentos de rede/servidor']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,PA,Ananindeua,1500800
5806842,ESTAGIO,Vellon Teleatendimento,,Administrativa - TÉC.,,759.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Guanabara', 'complemento': None, 'cep': None, 'cidade': 'Ananindeua', 'uf': 'PA'}",DEFINIDO,08:00:00,12:00:00,['Acessar a internet'],"{'semestreInicio': 2, 'semestreFinal': 7, 'escolas': None}",TE,,PA,Ananindeua,1500800
5822815,ESTAGIO,Confidencial,,Administrativa,,500.0,1,Mensal,FIXO,,,,,,,[],"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aldeia', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:00:00,14:00:00,"['Atender clientes', 'Auxiliar no atendimento telefonico', 'Auxiliar no atendimento telefonico e pessoal aos clientes']","{'semestreInicio': 1, 'semestreFinal': 5, 'escolas': None}",SU,,PA,Santarém,1506807
5822508,ESTAGIO,NUCLEO SAUDE OCUPACIONAL,,Segurança - TÉC.,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de apoio à gestão de saúde,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Clara', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:00:00,13:00:00,"['Acompanhar a produção e qualidade de serviços de alvenaria e revestimento', 'Acompanhar as rotinas dos técnicos de segurança do trabalho', 'Acompanhar em inspeção de segurança e controle']","{'semestreInicio': 2, 'semestreFinal': 12, 'escolas': None}",TE,,PA,Santarém,1506807
5814365,ESTAGIO,GO! CLINICA - ODONTOLOGIA E SAUDE,,Marketing,,600.0,2,Mensal,FIXO,,,,,,,"[{'codigo': 55, 'beneficio': 'Assistência odontológica', 'valor': 0}]",,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Jardim Santarém', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",A_COMBINAR,,,"['Auxiliar na conferencia de documentos', 'Monitorar mídias sociais-redes sociais', 'Auxiliar na confeccao de posts para as redes sociais']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,PA,Santarém,1506807
5812314,ESTAGIO,J P O ALMEIDA EXPRESS SERVICOS DE TRANSPORTE,,Administrativa,,600.0,1,Mensal,FIXO,,,,,,,[],"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santíssimo', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",A_COMBINAR,,,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e elaborar relatórios sob demanda']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,PA,Santarém,1506807
5805184,ESTAGIO,J P O ALMEIDA EXPRESS SERVICOS DE TRANSPORTE,,Administrativa,,600.0,1,Mensal,FIXO,,,,,,,[],"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santíssimo', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",A_COMBINAR,,,"['Acessar arquivos diversos', 'Acompanhamento de Auditoria dos processos administrados', 'Auxiliar os outros funcionarios da area']","{'semestreInicio': 2, 'semestreFinal': 12, 'escolas': None}",SU,,PA,Santarém,1506807
5803059,ESTAGIO,Confidencial,,Administrativa,,800.0,4,Mensal,FIXO,,,,,,,"[{'codigo': 65, 'beneficio': 'Recesso Remunerado', 'valor': 0}, {'codigo': 56, 'beneficio': 'Possibilidade prorrogação', 'valor': 0}, {'codigo': 57, 'beneficio': 'Possibilidade efetivação', 'valor': 0}]",Atividades de fonoaudiologia,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Clara', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e elaborar relatórios sob demanda', 'Auxiliar no atendimento ao publico']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,PA,Santarém,1506807
5802937,ESTAGIO,Confidencial,,Administrativa,,1020.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de calçados,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:01:00,14:01:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e elaborar relatórios sob demanda', 'Acompanhamento de Auditoria dos processos administrados']","{'semestreInicio': 2, 'semestreFinal': 9, 'escolas': None}",SU,,PA,Santarém,1506807
5764847,ESTAGIO,Confidencial,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],Marketing direto,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'São José Operário', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:00:00,14:00:00,"['Atender a área com materiais e insumos', 'Atender a área comercial e especialistas de vendas, esclarecendo dúvidas sobre o produto', 'Atender ao cliente']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,PA,Santarém,1506807
5823578,APRENDIZ,BLOCO DE ONZE AEROPORTOS DO BRASIL S.A,Arco Administrativo,,713.0,,1,,,FIXO,Mensal,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santarenzinho', 'complemento': None, 'cep': None, 'cidade': 'Santarém', 'uf': 'PA'}",DEFINIDO,08:00:00,12:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ', 'Auxiliar Arquivar documentos nas formas eletrônica e papel; Inventariar documentos; Organizar fisicamente o acervo de documentos; Higienizar o acervo de documentos; Atualizar base de dados de documentos. ', 'Auxiliar Descarregar, pesar, armazenar e etiquetar produtos; Separar e conferir produtos e materiais; Colocar produtos em prateleiras, paletes, gaiolas, etc; Organizar produtos no espaço físico; Lançar baixa de produtos e materiais; Controlar datas de vencimento de produtos; Montar embalagens. ', 'Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",T,,PA,Santarém,1506807
5835553,ESTAGIO,ONCOLOGICA DO BRASIL,,Marketing - TÉC.,,900.0,1,Mensal,FIXO,,,,,,,[],Serviços de quimioterapia,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Novo Horizonte', 'complemento': None, 'cep': None, 'cidade': 'Marabá', 'uf': 'PA'}",DEFINIDO,08:00:00,14:00:00,"['Acompanhar o processo das campanhas publicitarias', 'Aplicar pesquisa de pós vendas e satisfação do cliente', 'Apoiar o processo de informação interna (matriz/filial)']","{'semestreInicio': 1, 'semestreFinal': 10, 'escolas': None}",TE,,PA,Marabá,1504208
5799579,ESTAGIO,UNIVERSO GAP,,Educação,,600.0,1,Mensal,FIXO,,,,,,,[],Educação infantil - pré-escola,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Novo Horizonte', 'complemento': None, 'cep': None, 'cidade': 'Marabá', 'uf': 'PA'}",DEFINIDO,13:30:00,18:30:00,"['Acompanhar a alfabetização através de artes, cultura e entretenimento', 'Acompanhar a utilização de materiais educativos diversos', 'Acessar sob orientacao, os docentes e demais profissionais que integram a equipe escolar, desenvolver acoes valendo-se de metodologias variadas e contextualizadas']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,PA,Marabá,1504208
