codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5820778,ESTAGIO,CENTRO DE BELEZA COSMÉTICOS E ACESSÓRIOS LTDA ME,,Ensino Médio,,650.0,1,Mensal,FIXO,,,,,,,[],"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santos Dumont', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",A_COMBINAR,,,"['Analisar , conferir e arquivar documentos, formulários, impressos ou relatórios diversos', 'Arquivar documentos', 'Acompanhar atividades recreativas']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",EM,,SE,Aracaju,2800308
5818680,ESTAGIO,INSTITUTO AMORIM,,Ensino Médio,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de fonoaudiologia,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Salgado Filho', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,12:00:00,19:00:00,"['Acompanhamento de contas a pagar e receber', 'Acompanhar o atendimento ao cliente', 'Acompanhamento das rotinas de controle de documentos']","{'semestreInicio': 1, 'semestreFinal': 2, 'escolas': None}",EM,,SE,Aracaju,2800308
5809081,ESTAGIO,NORDEX SERVICOS,,Ensino Médio,,600.0,1,Mensal,FIXO,,,,,,,[],Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Inácio Barbosa', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,08:00:00,14:00:00,"['Acompanhar o atendimento ao cliente', 'Ajudar na conferencia de serviços manuais ou informatizados', 'Ajudar na conferencia e preparação de documentos a serem processados', 'Ajudar no controle de entrada e saída de materiais', 'Auxiliar na analise e conferencia de arquivo de documentos']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",EM,,SE,Aracaju,2800308
5803278,ESTAGIO,MASTER LINK NET,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Serviços de comunicação multimídia - SCM,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Maria', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,14:00:00,19:00:00,"['Acompanhar e emitir pedido de vendas dos clientes dentro do setor de estagio', 'Acompanhar levantamento das necessidades dos clientes', 'Acompanhar o atendimento ao cliente']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,SE,Aracaju,2800308
5803119,ESTAGIO,MASTER LINK NET,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Serviços de comunicação multimídia - SCM,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santa Maria', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,08:00:00,13:00:00,"['Acompanhar o atendimento ao cliente', 'Acompanhar o emprego de novas técnicas de vendas', 'Acompanhar o envio dos documentos a área de processamento']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,SE,Aracaju,2800308
5799674,ESTAGIO,CORE ESPAÇO DE FISIOTERAPIA INFANTIL,,Fisioterapia,,,1,Hora,A_COMBINAR,,,60.0,60.0,,,[],Atividades de fisioterapia,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Salgado Filho', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,08:00:00,12:00:00,"['Auxiliar no acompanhamento da reabilitação dos pacientes', 'Fazer ,acompanhamento junto com o profissional responsável pelo estagio a reabilitação do paciente', 'Verificar exames complementares, com auxilio do fisioterapeuta responsável pelo caso']","{'semestreInicio': 8, 'semestreFinal': 10, 'escolas': None}",SU,,SE,Aracaju,2800308
5786307,ESTAGIO,INSTITUTO DE OLHOS DE SERGIPE LTDA,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'São José', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,07:00:00,13:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acompanhamento supervisionado na cooperação de recebimento, expedição e controle de documentos e agendamentos']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,SE,Aracaju,2800308
5777396,ESTAGIO,IOLANDA CARVALHO,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Promoção de vendas,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Santos Dumont', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",A_COMBINAR,14:00:00,18:00:00,"['Ajudar no atendimento de telefone e de público', 'Auxiliar na rotina administrativa', 'Auxiliar nos serviços administrativos em geral']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,SE,Aracaju,2800308
5765494,ESTAGIO,ELBA CRISTIANE DOS SANTOS CARVALHO FONSECA EIRELI,,Administrativa - TÉC.,,900.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de artigos do vestuário e acessórios,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Jardins', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,09:00:00,14:00:00,"['Auxiliar a separação de produtos e pedidos', 'Auxiliar nos procedimentos administrativos do setor', 'Fornecer informações sobre os produtos']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",TE,,SE,Aracaju,2800308
5768057,APRENDIZ,VISOLAB PRODUTOS OPTICOS LTDA,Arco Administrativo,,713.0,,1,,,FIXO,Mensal,,,,,[],Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Inácio Barbosa', 'complemento': None, 'cep': None, 'cidade': 'Aracaju', 'uf': 'SE'}",DEFINIDO,13:00:00,17:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ', 'Auxiliar Arquivar documentos nas formas eletrônica e papel; Inventariar documentos; Organizar fisicamente o acervo de documentos; Higienizar o acervo de documentos; Atualizar base de dados de documentos. ', 'Auxiliar Descarregar, pesar, armazenar e etiquetar produtos; Separar e conferir produtos e materiais; Colocar produtos em prateleiras, paletes, gaiolas, etc; Organizar produtos no espaço físico; Lançar baixa de produtos e materiais; Controlar datas de vencimento de produtos; Montar embalagens. ', 'Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,SE,Aracaju,2800308
5766251,ESTAGIO,REDEORTO,,Administrativa - TÉC.,,700.0,1,Mensal,FIXO,,,,,,,[],Atividade odontológica,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'CENTRO', 'complemento': None, 'cep': None, 'cidade': 'NOSSA SENHORA DO SOCORRO', 'uf': 'SE'}",DEFINIDO,09:00:00,14:00:00,"['Acessar a internet', 'Acessar o psicólogo responsável no planejamento e na organização de treinamentos', 'Acompanhamento supervisionado de relatórios da área administrativa']","{'semestreInicio': 2, 'semestreFinal': 6, 'escolas': None}",TE,,SE,Nossa Senhora do Socorro,2804805
5825924,APRENDIZ,POLIMIX CONCRETO LTDA,Arco Administrativo,,713.0,,1,,,FIXO,Mensal,,,,,[],Serviços especializados para construção não especificados anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Nossa Senhora do Socorro', 'complemento': None, 'cep': None, 'cidade': 'NOSSA SENHORA DO SOCORRO', 'uf': 'SE'}",DEFINIDO,07:00:00,11:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ', 'Auxiliar Arquivar documentos nas formas eletrônica e papel; Inventariar documentos; Organizar fisicamente o acervo de documentos; Higienizar o acervo de documentos; Atualizar base de dados de documentos. ', 'Auxiliar Descarregar, pesar, armazenar e etiquetar produtos; Separar e conferir produtos e materiais; Colocar produtos em prateleiras, paletes, gaiolas, etc; Organizar produtos no espaço físico; Lançar baixa de produtos e materiais; Controlar datas de vencimento de produtos; Montar embalagens. ', 'Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,SE,Nossa Senhora do Socorro,2804805
5817862,APRENDIZ,CONSORCIO PASSARELLI,Arco Administrativo,,6.9,,1,,,FIXO,Hora,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'GUAJARA', 'complemento': None, 'cep': None, 'cidade': 'NOSSA SENHORA DO SOCORRO', 'uf': 'SE'}",DEFINIDO,09:00:00,13:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,SE,Nossa Senhora do Socorro,2804805
