codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5832022,ESTAGIO,INTELLISYSTEM,,Administrativa,,1000.0,4,Mensal,FIXO,,,,,,,"[{'codigo': 57, 'beneficio': 'Possibilidade efetivação', 'valor': 0}, {'codigo': 56, 'beneficio': 'Possibilidade prorrogação', 'valor': 0}, {'codigo': 65, 'beneficio': 'Recesso Remunerado', 'valor': 0}]",Consultoria em tecnologia da informação,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Montese', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e distinguir o status de relevância']","{'semestreInicio': 1, 'semestreFinal': 8, 'escolas': None}",SU,,CE,Fortaleza,2304400
5832010,ESTAGIO,COMP. DE DESEN. DOS VALES DO SAO FCO E DO PARNAIBA,,Administrativa,,976.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Dionisio Torres', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,13:30:00,17:30:00,"['Acessar sistemas internos', 'Redigir ofícios e comunicações internas', 'Auxiliar nos procedimentos administrativos.', 'Elaborar planilhas eletrônicas']","{'semestreInicio': 3, 'semestreFinal': 7, 'escolas': None}",SU,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/13306897/LOGO CODEVASF.png,CE,Fortaleza,2304400
5831854,ESTAGIO,VALORIZE PROMOTORA DE VENDAS E COBRANCAS LTDA,,Ensino Médio,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de cobranças e informações cadastrais,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Meireles', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,13:00:00,"['Acompanhamento de contas a pagar e receber', 'Acompanhar a elaboração de relatórios', 'Acompanhar o atendimento ao cliente']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",EM,,CE,Fortaleza,2304400
5831396,ESTAGIO,CDC,,Administrativa,,840.0,1,Mensal,FIXO,,,,,,,[],Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'CAIS DO PORTO', 'complemento': None, 'cep': None, 'cidade': 'FORTALEZA', 'uf': 'CE'}",DEFINIDO,08:00:00,12:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar na elaboração de relatórios mensais', 'Acompanhamento de processos internos', 'Auxiliar nos procedimentos administrativos do setor']","{'semestreInicio': 2, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5831368,ESTAGIO,AVANTI SOLUÇÕES,,Administrativa,,750.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Cidade dos Funcionários', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,12:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Ajudar no desenvolvimento de planilhas eletrônicas', 'Auxiliar na elaboracao de relatorios']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5831325,ESTAGIO,OSTEO ORTOPEDIA E TRAUMATOLOGIA S C LTDA,,Fisioterapia,,513.0,1,Mensal,FIXO,,,,,,,[],"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Dionisio Torres', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,13:00:00,18:00:00,"['Acompanhar a reabilitação dos pacientes', 'Analisar as atividades terapêuticas aplicadas', 'Auxiliar na demonstração de exercícios']","{'semestreInicio': 8, 'semestreFinal': 9, 'escolas': None}",SU,,CE,Fortaleza,2304400
5829390,ESTAGIO,OMEGA DISTRIBUIDORA DE BATERIAS LTDA,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],Comércio por atacado de peças e acessórios novos para veículos automotores,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aerolândia', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,07:30:00,14:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e distinguir o status de relevância']","{'semestreInicio': 2, 'semestreFinal': 4, 'escolas': None}",SU,,CE,Fortaleza,2304400
5829198,ESTAGIO,CAGECE -,,Administrativa,,871.68,1,Mensal,FIXO,,,,,,,[],"Captação, tratamento e distribuição de água","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aeroporto', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,12:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar na elaboração de relatórios mensais']","{'semestreInicio': 6, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5827772,ESTAGIO,UNIC,,Educação,,700.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de artigos de papelaria,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Benfica', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,07:00:00,13:00:00,"['Acompanhamento supervisionado aos alunos nas atividades recreativas', 'Acompanhamento supervisionado na organização das atividades recreativas', 'Acompanhamento supervisionado nas atividades em sala de aula']","{'semestreInicio': 4, 'semestreFinal': 10, 'escolas': None}",SU,,CE,Fortaleza,2304400
5827167,ESTAGIO,BIO FIT,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Parque Iracema', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,18:00:00,22:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acompanhar a entrada e saída de documentos', 'Auxiliar no atendimento a clientes']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5827144,ESTAGIO,BIO FIT,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Parque Iracema', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,06:00:00,10:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acompanhar a entrada e saída de documentos', 'Auxiliar no atendimento a clientes']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5827036,ESTAGIO,UNIDENTAL-COOPERATIVA UNIAO DOS DENTISTAS DO ESTADO DO CEARA LTDA,,Administrativa,,1000.0,4,Mensal,FIXO,,,,,,,"[{'codigo': 56, 'beneficio': 'Possibilidade prorrogação', 'valor': 0}, {'codigo': 65, 'beneficio': 'Recesso Remunerado', 'valor': 0}, {'codigo': 57, 'beneficio': 'Possibilidade efetivação', 'valor': 0}]",Planos de saúde,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aldeota', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,14:00:00,"['Auxiliar no atendimento a clientes', 'Conduzir o auxilio na gestão de emissão de guias', 'Auxiliar na análise de documentações']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5825091,ESTAGIO,SERPRO,,Construção Civil,,1860.0,1,Mensal,FIXO,,,,,,,[],Consultoria em tecnologia da informação,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'São João do Tauape', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",A_COMBINAR,,,"['Acompanhar no orçamento de material utilizado', 'Colaborar na realização de orçamento de materiais usados nas obras', 'Pesquisar preços de materiais para orçamento de obras']","{'semestreInicio': 8, 'semestreFinal': 10, 'escolas': None}",SU,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/13613068/logo serpro.png,CE,Fortaleza,2304400
5823534,ESTAGIO,UNIC,,Ensino Médio,,700.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de artigos de papelaria,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Benfica', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Analisar , conferir e arquivar documentos, formulários, impressos ou relatórios diversos', 'Auxiliar na organização de arquivos']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",EM,,CE,Fortaleza,2304400
5821782,ESTAGIO,CLINICA TRAJANO ALMEIDA,,Administrativa - TÉC.,,950.0,1,Mensal,FIXO,,,,,,,[],"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Meireles', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,09:00:00,15:00:00,"['Auxiliar em atividades administrativas', 'Auxiliar em serviços administrativos em geral', 'Auxiliar no controle de almoxarifado']","{'semestreInicio': 1, 'semestreFinal': 5, 'escolas': None}",TE,,CE,Fortaleza,2304400
5820087,ESTAGIO,AMERICAN COMERCIO DE PRODUTOS IMPORTADOS LTDA,,Design,,1000.0,1,Mensal,FIXO,,,,,,,[],"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aldeota', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,15:00:00,"['Acompanhamento supervisionado na criação de home page', 'Acompanhar a criação de layouts e logomarcas', 'Acompanhar a elaboração de projetos para decoração de interiores']","{'semestreInicio': 3, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5818382,ESTAGIO,IAMG,,Administrativa - TÉC.,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de profissionais da área de saúde não especificadas anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,14:00:00,"['Agendar entrevistas dos candidatos', 'Analisar fluxo de papeis no setor de cobrança', 'Analisar níveis de estoque']","{'semestreInicio': 2, 'semestreFinal': 7, 'escolas': None}",TE,,CE,Fortaleza,2304400
5817574,ESTAGIO,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA – INCRA,,Geomática,,787.98,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Couto Fernandes', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",A_COMBINAR,,,"['Desenvolve suas atividades na Divisão de Governança Fundiária - SR(AP)F', 'Auxílio no monitoramento de ações e planos de trabalhos da regularização de fundiária.', 'Auxílios, suporte no atendimento do setor: Redigir. organizar. arquivar documentos e correspondências diversas: Tramitação de processos no sistema.']","{'semestreInicio': 3, 'semestreFinal': 8, 'escolas': None}",SU,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/13855515/incra-1 (1).png,CE,Fortaleza,2304400
5817525,ESTAGIO,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA – INCRA,,Administrativa,,787.98,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Couto Fernandes', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",A_COMBINAR,,,"['auxiliar na organização e localização de arquivos físicos e digitalizados no sistema SEI;', 'Arquivar documentos, redigir planilhas e ofícios/despachos, acessar sistemas internos, atendimento a servidores (gestão de pessoas).', 'Auxiliar na organização de arquivos físicos e digitalizados']","{'semestreInicio': 4, 'semestreFinal': 8, 'escolas': None}",SU,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/13855515/incra-1 (1).png,CE,Fortaleza,2304400
5816871,ESTAGIO,EDIMOCA ORT ALUGUEL DE EQUIP E MAQUINAS LTDA EPP,,Marketing,,700.0,1,Mensal,FIXO,,,,,,,[],"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Cidade dos Funcionários', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,07:30:00,11:30:00,"['Atuar no suporte em edição de vídeos', 'Auxiliar a postagem de respostas em nome da marca', 'Auxiliar na criação de conteúdos para as redes sociais', 'Auxiliar o acompanhamento de postagem corretas de materiais']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5814588,ESTAGIO,MH CONFECCAO DE PECAS DO VESTUARIO LTDA,,Design,,1000.0,1,Mensal,FIXO,,,,,,,[],"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Itaperi', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,13:00:00,17:00:00,"['Auxiliar a área de criação', 'Desenvolver pesquisa sobre tendências do mercado consumidor', 'Realizar direção de arte para vídeo', 'Auxiliar na producao de conteudo para redes sociais']","{'semestreInicio': 3, 'semestreFinal': 5, 'escolas': None}",SU,,CE,Fortaleza,2304400
5814408,ESTAGIO,CAPITALIZE CORRETORA DE SEGUROS LTDA,,Administrativa,,1000.0,1,Mensal,FIXO,,,,,,,[],"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'ALDEOTA', 'complemento': None, 'cep': None, 'cidade': 'FORTALEZA', 'uf': 'CE'}",A_COMBINAR,,,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Auxiliar a equipe nas atividades administrativas']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5813773,ESTAGIO,JD COMERCIO DE MOVEIS LTDA,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de móveis,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'José de Alencar', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,13:00:00,18:00:00,"['Acompanhar a gerencia da área nas negociações com fornecedores', 'Acompanhar cotações de preços', 'Acompanhar os recebimentos de planilhas, mercadorias e materiais em geral', 'Auxiliar na entrada e saída de mercadorias do estoque', 'Fazer o registro da evolução de preços diversos', 'Acompanhar o recebimento dos pedidos pelos fornecedores', 'Apoiar e manter contato com os fornecedores.']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5812601,ESTAGIO,ALMACCE,,Ensino Médio,,700.0,1,Mensal,FIXO,,,,,,,[],Outras atividades associativas profissionais,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Siqueira', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,13:00:00,17:00:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar sistemas internos', 'Arquivar documentos', 'Acompanhamento das rotinas de controle de documentos']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",EM,,CE,Fortaleza,2304400
5809420,ESTAGIO,SINDICATO DOS FARMACEUTICOS NO ESTADO DO CEARA,,Administrativa,,1000.0,1,Mensal,FIXO,,,,,,,[],Atividades de organizações sindicais,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Centro', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,09:00:00,16:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Auxiliar no atendimento a clientes']","{'semestreInicio': 3, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
5806396,ESTAGIO,TPJECONOMISTAS ASSOCIADOS S/S LTDA,,Ensino Médio,,750.0,2,Mensal,FIXO,,,,,,,"[{'codigo': 46, 'beneficio': 'Vale transporte', 'valor': 0}]","Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Aldeota', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,08:00:00,15:00:00,"['Acompanhamento de contas a pagar e receber', 'Acompanhar o atendimento ao cliente', 'Ajudar no atendimento de telefone e de público', 'Ajudar no controle de entrada e saída de materiais']","{'semestreInicio': 1, 'semestreFinal': 3, 'escolas': None}",EM,,CE,Fortaleza,2304400
5805928,ESTAGIO,REVERSUS CORRETORA DE SEGUROS LTDA,,Administrativa,,1000.0,1,Mensal,FIXO,,,,,,,[],"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Dionisio Torres', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,14:00:00,18:00:00,"['Acessar arquivos diversos', 'Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acessar arquivos diversos e elaborar relatórios sob demanda', 'Acompanhar a entrada e saída de documentos']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5801813,ESTAGIO,SABORES,,Administrativa,,1300.0,1,Mensal,FIXO,,,,,,,[],Fornecimento de alimentos preparados preponderantemente para empresas,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Engenheiro Luciano Cavalcante', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,09:00:00,16:00:00,"['Acompanhar os recebimentos de planilhas, mercadorias e materiais em geral', 'Auxiliar na entrada e saída de mercadorias do estoque', 'Auxiliar no lançamento de despesas e faturamento nas planilhas', 'Auxiliar no lançamento de pedidos no sistema']","{'semestreInicio': 1, 'semestreFinal': 7, 'escolas': None}",SU,,CE,Fortaleza,2304400
5801559,ESTAGIO,RL CLINICAS DE NUTRICAO LTDA,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Edson Queiroz', 'complemento': None, 'cep': None, 'cidade': 'Fortaleza', 'uf': 'CE'}",DEFINIDO,10:00:00,15:00:00,"['Acompanhar AS SOLICITACOES DE MATERIAIS DE ESTOQUE DE ESCRITORIO, MATERIAIS E PLATAFORMA', 'Ajudar no atendimento de telefone e de público', 'Atualizar banco de dados']","{'semestreInicio': 1, 'semestreFinal': 6, 'escolas': None}",SU,,CE,Fortaleza,2304400
