codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5832681,ESTAGIO,MDF FARMACIAS LTDA,,Administrativa - TÉC.,,700.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Lagoa Nova', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,17:00:00,22:00:00,"['Auxiliar nas atividades administrativas do setor', 'Classificar notas fiscais ou documentos diversos', 'Conferir mercadorias']","{'semestreInicio': 1, 'semestreFinal': 3, 'escolas': None}",TE,,RN,Natal,2408102
5832557,ESTAGIO,MDF FARMACIAS LTDA,,Administrativa - TÉC.,,700.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Lagoa Nova', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,13:00:00,"['Auxiliar na conferência de documentos diversos', 'Auxiliar na organização e manutenção de arquivos', 'Conferir entregas ou despachos de materiais e mercadorias', 'Fazer o controle de notas fiscais ou documentos']","{'semestreInicio': 1, 'semestreFinal': 3, 'escolas': None}",TE,,RN,Natal,2408102
5829809,ESTAGIO,46.114.557 IHORRANA SANCHIELLY DA SILVA NASCIMENTO,,Administrativa,,1000.0,1,Mensal,FIXO,,,,,,,[],,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Lagoa Nova', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,12:00:00,18:00:00,"['Acessar na elaboração de relatórios mensais', 'Acompanhamento do atendimento ao telefone', 'Apoiar na realização de cotações de seguros', 'Assessorar nas atividades de seguros', 'Auxiliar na emissão de cotações de seguros', 'Acessar no atendimento e balcao']","{'semestreInicio': 3, 'semestreFinal': 6, 'escolas': None}",SU,,RN,Natal,2408102
5829656,ESTAGIO,RN Protecao e Sistemas Eletronicos de Seguranca,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de monitoramento de sistemas de segurança eletrônico,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Candelária', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,"['Acessar nos lançamentos contábeis', 'Auxiliar na organização de documentos e arquivos do setor', 'Auxiliar no levantamento de dados para base do controle Financeiro', 'Conferir saldo bancário através de extratos', 'Auxiliar nas contas a pagar e a receber']","{'semestreInicio': 3, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Natal,2408102
5829583,ESTAGIO,RN Protecao e Sistemas Eletronicos de Seguranca,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de monitoramento de sistemas de segurança eletrônico,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Candelária', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,07:00:00,13:00:00,"['Analisar indicadores de desempenho', 'Cadastrar as analises dos registros de ocorrências e gerar planilhas de alinhamento', 'Contribuir com o atendimento à clientes internos']","{'semestreInicio': 3, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Natal,2408102
5829547,ESTAGIO,RN Protecao e Sistemas Eletronicos de Seguranca,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Atividades de monitoramento de sistemas de segurança eletrônico,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Candelária', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,"['Acompanhar e preparar apresentações gerenciais das áreas de atendimento', 'Auxiliar a emissão de propostas comerciais', 'Elaborar orçamentos', 'Realizar serviços administrativos']","{'semestreInicio': 3, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Natal,2408102
5826968,ESTAGIO,CLINICA TIROL S/S LTDA,,Administrativa - TÉC.,,600.0,1,Mensal,FIXO,,,,,,,[],"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Tirol', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,13:00:00,"['Acessar o psicólogo responsável no planejamento e na organização de treinamentos', 'Acompanhamento supervisionado de relatórios da área administrativa', 'Auxiliar nas atividades administrativas do setor']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",TE,,RN,Natal,2408102
5826053,ESTAGIO,CLINICA TIROL S/S LTDA,,Administrativa - TÉC.,,600.0,2,Mensal,FIXO,,,,,,,"[{'codigo': 64, 'beneficio': 'Auxílio alimentação mensal', 'valor': 120}]","Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Tirol', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",A_COMBINAR,,,"['Assessorar nos procedimentos administrativos do setor', 'Atender aos clientes', 'Organizar documentos, prontuários e/ou registros diversos', 'Orientar clientes e visitantes']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",TE,,RN,Natal,2408102
5825054,ESTAGIO,NUTRIVIDA,,Farmácia,,800.0,1,Mensal,FIXO,,,,,,,[],Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Lagoa Nova', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,07:30:00,12:30:00,"['Acessar manipulação das diferentes formas farmacêuticas homeopáticas', 'Acompanhar a adesão do paciente ao tratamento']","{'semestreInicio': 6, 'semestreFinal': 10, 'escolas': None}",SU,,RN,Natal,2408102
5824046,ESTAGIO,ALEX REBOQUE,,Administrativa - TÉC.,,800.0,1,Mensal,FIXO,,,,,,,[],Serviços de reboque de veículos,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Pitimbu', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,06:00:00,12:00:00,"['Acompanhar atividades', 'Ajudar no atendimento de telefone e de público', 'Auxiliar na confecção e atualização de planilhas', 'Auxiliar nas atividades administrativas do setor', 'Auxiliar no atendimento ao publico em geral', 'Auxiliar no atendimento telefônico', 'Auxiliar no atendimento telefônico aos clientes']","{'semestreInicio': 1, 'semestreFinal': 3, 'escolas': None}",TE,,RN,Natal,2408102
5823886,ESTAGIO,MARSOL HOTEIS ,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],Hotéis,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Ponta Negra', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,"['Acompanhar a entrada e saída de documentos', 'Acompanhar as planilha de banco de dados', 'Arquivar e manter documentos atualizados e organizados', 'Alimentar planilhas']","{'semestreInicio': 1, 'semestreFinal': 10, 'escolas': None}",SU,,RN,Natal,2408102
5823318,ESTAGIO,NUTRILUCK FRANQUEADORA,,Administrativa,,800.0,1,Mensal,FIXO,,,,,,,[],"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Ponta Negra', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",A_COMBINAR,,,"['Acompanhar a entrada e saída de documentos', 'Apoiar na gestão de demanda', 'Auxiliar nas atividades administrativas do setor']","{'semestreInicio': 3, 'semestreFinal': 10, 'escolas': None}",SU,,RN,Natal,2408102
5816822,ESTAGIO,EXEMPLAR COLEGIO E CURSO LTDA,,Administrativa,,700.0,1,Mensal,FIXO,,,,,,,[],Educação infantil - pré-escola,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Bom Pastor', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,13:00:00,18:00:00,"['Acompanhar divulgação de comunicados internos', 'Auxiliar documentos administrativos', 'Auxiliar na conferência de documentos', 'Apoiar na organização, execução e relatoria de reuniões (atas), apresentações, eventos, seminários e oficinas', 'Auxiliar no atendimento ao publico']","{'semestreInicio': 3, 'semestreFinal': 8, 'escolas': None}",SU,,RN,Natal,2408102
5801402,ESTAGIO,CLINICA DE UROLOGIA DE NATAL LTDA,,Saúde,,700.0,1,Mensal,FIXO,,,,,,,[],Atividade médica ambulatorial restrita a consultas,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Tirol', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,['Auxiliar no atendimento ao público'],"{'semestreInicio': 2, 'semestreFinal': 8, 'escolas': None}",SU,,RN,Natal,2408102
5796945,ESTAGIO,PACIOLI - CONTADORES ASSOCIADOS,,Contabilidade,,759.0,1,Mensal,FIXO,,,,,,,[],Atividades de contabilidade,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Lagoa Nova', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",A_COMBINAR,,,"['Acessar arquivos diversos utilizando aplicativos específicos', 'Acessar na elaboração de relatórios mensais', 'Acompanhamento contábil fiscal, consulta de balancetes e lançamentos contábeis']","{'semestreInicio': 3, 'semestreFinal': 6, 'escolas': None}",SU,,RN,Natal,2408102
5768080,ESTAGIO,SECRETARIA MUNICIPAL DE ADMINISTRACAO - SEMAD,,Administrativa,,712.0,1,Mensal,FIXO,,,,,,,[],Administração pública em geral,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Cidade Alta', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,"['Acessar arquivos diversos e elaborar relatórios sob demanda', 'Elaborar memorandos, ofícios, planilhas e outros documentos', 'Auxiliar na elaboracao de formularios, graficos, planilhas, fluxogramas, planos de acao e demais instrumentos organizacionais', 'Pesquisar leis, jurisprudencias e doutrinas inerentes a licitacoes']","{'semestreInicio': 4, 'semestreFinal': 8, 'escolas': None}",SU,,RN,Natal,2408102
5758608,ESTAGIO,AI SERVIÇOS ODONTOLÓGICOS LTDA,,Marketing,,800.0,1,Mensal,FIXO,,,,,,,[],Atividade odontológica,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Candelária', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,08:00:00,12:00:00,"['Assessorar no planejamento de mídia', 'Auxiliar na criação de conteúdos para as redes sociais', 'Auxiliar na publicacao e monitoramento das redes sociais, respondendo as mensagens', 'Auxiliar na confecção de posts para as redes sociais', 'Apoiar no planejamento e implementação de estratégias de comunicação']","{'semestreInicio': 3, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Natal,2408102
5756858,ESTAGIO,ATELIÊ BEA SUDÁRIO LTDA,,Administrativa,,900.0,1,Mensal,FIXO,,,,,,,[],Serviços de tatuagem e colocação de piercing,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Candelária', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,13:00:00,18:00:00,"['Auxiliar nas atividades administrativas do setor', 'Auxiliar no atendimento ao público', 'Orientar clientes sobre produtos e serviços disponíveis no autoatendimento']","{'semestreInicio': 2, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Natal,2408102
5820283,APRENDIZ,COMERCIAL GERDAU,Arco Administrativo,,713.0,,3,,,FIXO,Mensal,,,,,"[{'codigo': 46, 'beneficio': 'Vale transporte', 'valor': 0}, {'codigo': 47, 'beneficio': 'Assistência médica', 'valor': 0}]",Comércio atacadista especializado de materiais de construção não especificados anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'CIDADE NOVA', 'complemento': None, 'cep': None, 'cidade': 'NATAL', 'uf': 'RN'}",DEFINIDO,14:00:00,18:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ', 'Auxiliar Descarregar, pesar, armazenar e etiquetar produtos; Separar e conferir produtos e materiais; Colocar produtos em prateleiras, paletes, gaiolas, etc; Organizar produtos no espaço físico; Lançar baixa de produtos e materiais; Controlar datas de vencimento de produtos; Montar embalagens. ', 'Auxiliar Arquivar documentos nas formas eletrônica e papel; Inventariar documentos; Organizar fisicamente o acervo de documentos; Higienizar o acervo de documentos; Atualizar base de dados de documentos. ', 'Distribuir documentos, correspondências e encomendas dentro da empresa e protocolar; Coletar, preparar, abrir e entregar malotes (exceto receber);Arquivar e classificar documentos; Preencher formulários; Tirar cópias e digitalizar documentos; Fazer atendimento telefônico e anotar recados. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,RN,Natal,2408102
5743036,APRENDIZ,MOVIE,VENDEDOR/APRENDIZ,,6.9,,1,,,FIXO,Hora,,,,,[],Atividades de exibição cinematográfica,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Capim Macio', 'complemento': None, 'cep': None, 'cidade': 'Natal', 'uf': 'RN'}",DEFINIDO,14:00:00,18:00:00,"['Fornecer informações sobre produtos e serviços aos clientes; Atender os clientes, informando preços, tirando dúvidas gerais; Comunicar ofertas, promoções e formas de pagamento aos clientes; Acompanhar os clientes até o caixa para finalizar a compra; Requisitar reposição de produtos e mercadorias;Receber e conferir mercadorias mediante nota fiscal e pedido; Registrar e controlar entradas e saídas de mercadorias; Colocar etiquetas de identificação e preços nas gôndolas e ou prateleiras; Recolher mercadorias violadas, fora de lugar ou com validade vencida; Montar pontos de exposição em lojas e mercados;Decorar e fixar material promocional nos pontos de venda; Fazer levantamento de estoque, para fins de reposição; Repor mercadorias nos pontos de venda; Verificar a existência de produtos avariados no depósito e/ou estoque;Separar e organizar mercadorias para contagem e balanço de estoque; Distribuir amostras e oferecer produtos para degustação; Higienizar áreas de preparação e exposição de produtos.']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,RN,Natal,2408102
5825932,ESTAGIO,J MIRANDA DA SILVA,,Administrativa,,757.0,3,Mensal,FIXO,,,,,,,"[{'codigo': 64, 'beneficio': 'Auxílio alimentação mensal', 'valor': 135}, {'codigo': 11004, 'beneficio': 'Vale alimentação mensal', 'valor': 135}]",,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Bom Jardim', 'complemento': None, 'cep': None, 'cidade': 'Mossoró', 'uf': 'RN'}",A_COMBINAR,13:30:00,18:00:00,"['Auxiliar na organização de arquivos e pastas', 'Auxiliar na organização de documentos', 'Auxiliar na organização de documentos e arquivos do setor', 'Auxiliar na organizacao de documentacao', 'Auxiliar na organização de documentos e/ou registros diversos', 'Auxiliar na elaboração de planilhas diversas']","{'semestreInicio': 1, 'semestreFinal': 5, 'escolas': None}",SU,,RN,Mossoró,2408003
5831522,ESTAGIO,OXINE GASES,,Administrativa,,600.0,1,Mensal,FIXO,,,,,,,[],Comércio varejista de outros produtos não especificados anteriormente,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Parque de Exposições', 'complemento': None, 'cep': None, 'cidade': 'Parnamirim', 'uf': 'RN'}",DEFINIDO,07:30:00,11:30:00,"['Acessar arquivos diversos e auxiliar na execução de rotinas da área', 'Acompanhamento supervisionado de aprendizado auxiliando no controle de estoque', 'Acompanhar controle de conciliações contábeis', 'Acompanhar o controle de chegada de notas fiscais', 'Ajudar a controlar materiais de estoque', 'Analisar sistemas de controle da produção', 'Acompanhar ,planejamento, administracao e controle da producao']","{'semestreInicio': 1, 'semestreFinal': 4, 'escolas': None}",SU,,RN,Parnamirim,2403251
5830590,ESTAGIO,INSTITUTO ROCHAEL,,Comunicação,,1000.0,1,Mensal,FIXO,,,,,,,[],Serviços combinados de escritório e apoio administrativo,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Nova Parnamirim', 'complemento': None, 'cep': None, 'cidade': 'Parnamirim', 'uf': 'RN'}",A_COMBINAR,,,"['Auxiliar a edicao de videos para serem publicados nas plataformas digitais', 'Auxiliar na criacao de roteiros e storyboards', 'Apoiar à produção em todos os processos de gravação', 'Auxiliar na impressão de roteiros para gravação', 'Auxiliar gravação e edição de vídeos institucionais']","{'semestreInicio': 3, 'semestreFinal': 8, 'escolas': None}",SU,,RN,Parnamirim,2403251
5828586,ESTAGIO,K R LEITE NEVES,,Educação,,800.0,1,Mensal,FIXO,,,,,,,[],Educação infantil - creche,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Emaús', 'complemento': None, 'cep': None, 'cidade': 'Parnamirim', 'uf': 'RN'}",A_COMBINAR,,,"['Acompanhamento supervisionado nas atividades em sala de aula', 'Acompanhar alunos durante a avaliação', 'Auxiliar na leitura e correção de trabalhos']","{'semestreInicio': 4, 'semestreFinal': 7, 'escolas': None}",SU,,RN,Parnamirim,2403251
5768633,APRENDIZ,ASSOCIACAO ALPHAVILLE NATAL,Arco Administrativo,,6.9,,4,,,FIXO,Hora,,,,,"[{'codigo': 47, 'beneficio': 'Assistência médica', 'valor': 0}, {'codigo': 55, 'beneficio': 'Assistência odontológica', 'valor': 0}, {'codigo': 42, 'beneficio': 'Restaurante no local', 'valor': 0}]",Atividades de associações de defesa de direitos sociais,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Pium (Distrito Litoral)', 'complemento': None, 'cep': None, 'cidade': 'Parnamirim', 'uf': 'RN'}",DEFINIDO,08:00:00,14:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,RN,Parnamirim,2403251
5756793,APRENDIZ,VIA DIESEL,Arco Administrativo,,713.0,,1,,,FIXO,Mensal,,,,,[],Comércio por atacado de caminhões novos e usados,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Emaús', 'complemento': None, 'cep': None, 'cidade': 'Parnamirim', 'uf': 'RN'}",DEFINIDO,08:00:00,12:00:00,"['Auxiliar Fazer atendimento telefônico e anotar recados; Separar, organizar, digitalizar, arquivar e desarquivar documentos;Registrar a entrada e saída de documentos;  Distribuir documentos e correspondências dentro da empresa e protocolar; Conferir notas fiscais, faturas e boletos; Coletar dados para relatórios; Atualizar base de dados e preencher formulários; Atualizar cadastros de clientes, funcionários e fornecedores; Fornecer informações sobre produtos e serviços; Controlar material de expediente e distribuir;  Apoiar o RH (convocar candidatos, solicitar documentos, atualizar dados de funcionários e candidatos);Auxiliar na organização de eventos internos e reuniões; SAC - Registrar reclamações dos clientes. ']","{'semestreInicio': 0, 'semestreFinal': 0, 'escolas': None}",EM,,RN,Parnamirim,2403251
